cores,level,name,price,rank,sample,score,segment,threads
2,midlow_range,AMD A8-5500B APU,$49.04*,2204,103,"2,641",cpus,4
4,midlow_range,AMD A12-9720P,NA,2205,445,"2,637",cpus,4
2,midlow_range,Intel Core i7-3687U @ 2.10GHz,NA,2206,279,"2,637",cpus,4
4,midlow_range,Intel Pentium Silver N5030 @ 1.10GHz,NA,2207,136,"2,636",cpus,4
4,midlow_range,AMD PRO A10-9700B,NA,2208,25,"2,634",cpus,4
2,midlow_range,Intel Core i3-6100U @ 2.30GHz,$529.99*,2209,1926,"2,629",cpus,4
2,midlow_range,Intel Celeron G5900T @ 3.20GHz,$42.00*,2210,2,"2,620",cpus,2
8,midlow_range,"Qualcomm Technologies, Inc SDM710",NA,2211,132,"2,617",cpus,8
4,midlow_range,AMD A10-9620P,NA,2212,129,"2,616",cpus,4
12,midlow_range,AMD Opteron 6172,$199.95,2213,3,"2,615",cpus,12
2,midlow_range,Intel Core i5-5350U @ 1.80GHz,NA,2214,368,"2,614",cpus,4
4,midlow_range,AMD FX-7600P,NA,2215,138,"2,611",cpus,4
2,midlow_range,Intel Core i5-3610ME @ 2.70GHz,NA,2216,21,"2,608",cpus,4
4,midlow_range,AMD Athlon II X4 559,NA,2217,54,"2,602",cpus,4
4,midlow_range,Intel Core i5-760 @ 2.80GHz,$100.00,2218,2135,"2,599",cpus,4
2,midlow_range,Intel Core i5-680 @ 3.60GHz,$38.00,2219,58,"2,597",cpus,4
4,midlow_range,AMD Phenom II X4 965,$74.02*,2220,4780,"2,596",cpus,4
2,midlow_range,Intel Pentium G4400 @ 3.30GHz,$27.99,2221,1279,"2,593",cpus,2
2,midlow_range,Intel Core i3-5157U @ 2.50GHz,NA,2222,37,"2,593",cpus,4
2,midlow_range,AMD FX-4100 Quad-Core,$15.99,2223,2337,"2,591",cpus,4
4,midlow_range,Intel Xeon L3426 @ 1.87GHz,$199.99,2224,18,"2,590",cpus,8
2,midlow_range,Intel Core m3-7Y30 @ 1.00GHz,NA,2225,262,"2,589",cpus,4
4,midlow_range,Intel Pentium Silver N5000 @ 1.10GHz,$161.00*,2226,493,"2,589",cpus,4
2,midlow_range,AMD A8-5500 APU,$58.95*,2227,929,"2,586",cpus,4
2,midlow_range,Intel Core i5-4258U @ 2.40GHz,NA,2228,231,"2,584",cpus,4
2,midlow_range,Intel Core i7-4510U @ 2.00GHz,NA,2229,3598,"2,581",cpus,4
2,midlow_range,AMD PRO A12-8800B,NA,2230,77,"2,580",cpus,4
8,midlow_range,Unisoc T700,NA,2231,15,"2,579",cpus,8
8,midlow_range,Unisoc ums512,NA,2232,82,"2,578",cpus,8
2,midlow_range,Intel Celeron G4930 @ 3.20GHz,$64.10,2233,19,"2,575",cpus,2
8,midlow_range,MediaTek MT6771V/CT,NA,2234,91,"2,569",cpus,8
8,midlow_range,MediaTek MT6771V/C,NA,2235,110,"2,569",cpus,8
2,midlow_range,Intel Core i3-7020U @ 2.30GHz,$281.00*,2236,801,"2,569",cpus,4
4,midlow_range,Intel Xeon X5460 @ 3.16GHz,$219.55*,2237,739,"2,568",cpus,4
4,midlow_range,AMD Athlon II X4 557,NA,2238,1,"2,567",cpus,4
8,midlow_range,MediaTek MT6769V/CU,NA,2239,33,"2,566",cpus,8
2,midlow_range,AMD Athlon Silver 7120U,NA,2240,1,"2,558",cpus,2
8,midlow_range,MediaTek MT6779V/CU,NA,2241,25,"2,556",cpus,8
8,midlow_range,"Qualcomm Technologies, Inc SDA660",NA,2242,17,"2,555",cpus,8
4,mid_range,Intel N97,$128.00*,1345,2,"6,032",cpus,4
4,mid_range,Intel Core i5-7500 @ 3.40GHz,$82.18,1346,3620,"6,029",cpus,4
8,mid_range,MT6891Z/CZA,NA,1347,30,"6,025",cpus,8
4,mid_range,Intel Core i5-8265U @ 1.60GHz,$499.88*,1348,2832,"6,018",cpus,8
4,mid_range,AMD Ryzen Embedded V1404I,NA,1349,7,"6,007",cpus,8
8,mid_range,Intel Xeon E5-2650L @ 1.80GHz,$29.00,1350,12,"6,005",cpus,16
8,mid_range,Virtual @ 2.99GHz,NA,1351,8,"5,998",cpus,8
4,mid_range,Intel Core i5-8265UC @ 1.60GHz,NA,1352,7,"5,988",cpus,8
8,mid_range,Qualcomm SM7325,NA,1353,14,"5,985",cpus,8
8,mid_range,vendor Kirin990,NA,1354,32,"5,963",cpus,8
4,mid_range,Intel Xeon E-2104G @ 3.20GHz,$510.00*,1355,4,"5,944",cpus,4
4,mid_range,Intel Xeon E3-1225 v5 @ 3.30GHz,$104.00,1356,178,"5,941",cpus,4
4,mid_range,Intel Core i7-3840QM @ 2.80GHz,$548.87*,1357,745,"5,933",cpus,8
4,mid_range,Intel Core i7-8550U @ 1.80GHz,NA,1358,6387,"5,931",cpus,8
8,mid_range,Mediatek MT6893,NA,1359,27,"5,924",cpus,8
4,mid_range,Intel Xeon D-1521 @ 2.40GHz,NA,1360,11,"5,897",cpus,8
4,mid_range,Intel Core i5-8250U @ 1.60GHz,NA,1361,7500,"5,894",cpus,8
8,mid_range,AMD Opteron 6378,"$1,100.11",1362,2,"5,889",cpus,16
4,mid_range,Intel Core i3-8300T @ 3.20GHz,$158.95*,1363,34,"5,887",cpus,4
8,mid_range,Intel Xeon E5-2450L @ 1.80GHz,$78.00*,1364,6,"5,880",cpus,16
4,mid_range,Intel Core i5-1030NG7 @ 1.10GHz,NA,1365,116,"5,877",cpus,8
4,mid_range,Intel Core i7-4770T @ 2.50GHz,$74.99,1366,106,"5,873",cpus,8
8,mid_range,Microsoft SQ2 @ 3.15 GHz,NA,1367,20,"5,872",cpus,8
4,mid_range,AMD Ryzen 3 3350U,NA,1368,58,"5,870",cpus,4
4,mid_range,Intel Xeon E5-1620 @ 3.60GHz,$443.00*,1369,1436,"5,864",cpus,8
4,mid_range,Intel Core i5-7600T @ 2.80GHz,$147.91*,1370,52,"5,841",cpus,4
8,mid_range,"Qualcomm Technologies, Inc SM8250",NA,1371,722,"5,840",cpus,8
2,mid_range,Intel Pentium Gold G7400T,$64.00*,1372,3,"5,830",cpus,4
4,mid_range,Intel Core i7-4710MQ @ 2.50GHz,$271.57*,1373,2005,"5,827",cpus,8
2,mid_range,Intel Core i3-1115G4E @ 3.00GHz,$285.00*,1374,4,"5,826",cpus,4
4,mid_range,Intel Core i7-4800MQ @ 2.70GHz,$239.99*,1375,2199,"5,824",cpus,8
4,mid_range,Intel Core i7-5700EQ @ 2.60GHz,NA,1376,3,"5,803",cpus,8
8,mid_range,MT6891,NA,1377,22,"5,791",cpus,8
4,mid_range,Intel Core i7-3820 @ 3.60GHz,$98.99,1378,2991,"5,778",cpus,8
4,mid_range,AMD Opteron 4274 HE,$76.96*,1379,1,"5,776",cpus,8
4,mid_range,Intel Core i7-3940XM @ 3.00GHz,$344.04*,1380,173,"5,774",cpus,8
8,mid_range,Intel Xeon Bronze 3106 @ 1.70GHz,$411.45,1381,7,"5,769",cpus,8
4,mid_range,AMD Ryzen 3 PRO 2300U,NA,1382,116,"5,763",cpus,4
4,mid_range,Intel Core i7-4720HQ @ 2.60GHz,NA,1383,4625,"5,754",cpus,8
4,mid_range,Intel Xeon E3-1220 v5 @ 3.00GHz,$99.89,1384,82,"5,750",cpus,4
8,mid_range,MT8195AV/ZA,NA,1385,2,"5,735",cpus,8
4,mid_range,Intel Xeon W-2104 @ 3.20GHz,$255.00*,1386,11,"5,726",cpus,4
8,mid_range,QTI SM7325,NA,1387,56,"5,719",cpus,8
4,mid_range,Intel Core i7-2700K @ 3.50GHz,$99.00,1388,1276,"5,716",cpus,8
4,mid_range,Intel Core i5-8365UE @ 1.60GHz,$297.00*,1389,15,"5,711",cpus,8
4,mid_range,Intel Core i5-7440EQ @ 2.90GHz,$250.00*,1390,1,"5,711",cpus,4
4,mid_range,Intel Xeon E3-1220 v6 @ 3.00GHz,$360.00,1391,31,"5,711",cpus,4
4,mid_range,Intel Core i7-3820QM @ 2.70GHz,$549.00*,1392,510,"5,706",cpus,8
6,mid_range,Intel Xeon X5650 @ 2.67GHz,$96.55,1393,722,"5,705",cpus,12
4,mid_range,Intel Core i7-3740QM @ 2.70GHz,$218.02,1394,1789,"5,702",cpus,8
8,mid_range,MT6893Z_D/CZA,NA,1395,38,"5,701",cpus,8
4,mid_range,Intel Xeon E3-1205 v6 @ 3.00GHz,$193.00*,1396,1,"5,682",cpus,4
4,mid_range,AMD Ryzen 3 3300U,NA,1397,86,"5,681",cpus,4
8,mid_range,QTI SM7350,NA,1398,7,"5,680",cpus,8
8,midlow_range,"Qualcomm Technologies, Inc BENGALP",NA,2243,33,"2,547",cpus,8
4,midlow_range,Intel Celeron N4120 @ 1.10GHz,NA,2244,204,"2,546",cpus,4
2,midlow_range,Intel Core i5-3230M @ 2.60GHz,$99.99*,2245,5602,"2,546",cpus,4
4,midlow_range,AMD Phenom II X4 B60,NA,2246,106,"2,546",cpus,4
4,midlow_range,AMD Phenom II X4 B99,NA,2247,13,"2,536",cpus,4
2,midlow_range,Intel Core i5-4310U @ 2.00GHz,NA,2248,382,"2,535",cpus,4
4,midlow_range,AMD Phenom II X4 B97,$79.95*,2249,111,"2,535",cpus,4
4,midlow_range,AMD FX-9800P,NA,2250,143,"2,534",cpus,4
2,midlow_range,Intel Core i5-670 @ 3.47GHz,$271.99,2251,49,"2,533",cpus,4
8,midlow_range,ARM Kryo-4XX-Gold 8 Core 1804 MHz,NA,2252,2,"2,531",cpus,8
8,midlow_range,T610-Unisoc,NA,2253,31,"2,522",cpus,8
4,midlow_range,Intel Xeon L5530 @ 2.40GHz,$62.00,2254,3,"2,522",cpus,8
4,midlow_range,Intel Core i5-750 @ 2.67GHz,$110.00*,2255,3433,"2,521",cpus,4
2,midlow_range,Intel Core i3-7102E @ 2.10GHz,$225.00*,2256,1,"2,521",cpus,4
8,midlow_range,Unisoc T618,NA,2257,139,"2,519",cpus,8
4,midlow_range,Intel Xeon E5520 @ 2.27GHz,$84.49,2258,184,"2,517",cpus,8
4,midlow_range,AMD Phenom II X4 B55,NA,2259,542,"2,517",cpus,4
8,midlow_range,Samsung Exynos 8890,NA,2260,239,"2,516",cpus,8
6,midlow_range,ARM ARMv8 rev 1 (v8l) 6 Core 1510 MHz,NA,2261,1,"2,514",cpus,6
8,midlow_range,Samsung Exynos 9611,NA,2262,27,"2,509",cpus,8
2,midlow_range,Apple A9X,NA,2263,247,"2,504",cpus,2
4,midlow_range,Intel Xeon E5450 @ 3.00GHz,$36.99*,2264,1251,"2,503",cpus,4
2,midlow_range,Intel Core i7-2640M @ 2.80GHz,$99.00*,2265,1592,"2,500",cpus,4
2,midlow_range,Intel Core i5-4300U @ 1.90GHz,NA,2266,2700,"2,499",cpus,4
2,midlow_range,Intel Core i5-5200U @ 2.20GHz,$281.00*,2267,6328,"2,498",cpus,4
2,midlow_range,Intel Core i3-4100M @ 2.50GHz,$218.57*,2268,101,"2,496",cpus,4
8,midlow_range,"Qualcomm Technologies, Inc SDM670",NA,2269,156,"2,494",cpus,8
6,midlow_range,Intel Xeon L7455 @ 2.13GHz,NA,2270,1,"2,494",cpus,6
2,midlow_range,Intel Core i5-5250U @ 1.60GHz,$529.99*,2271,703,"2,493",cpus,4
4,midlow_range,AMD Phenom II X4 975,$69.95*,2272,204,"2,486",cpus,4
2,midlow_range,Intel Core i7-4500U @ 1.80GHz,NA,2273,2744,"2,485",cpus,4
2,midlow_range,Intel Core i7-8500Y @ 1.50GHz,$393.00*,2274,63,"2,484",cpus,4
2,midlow_range,Intel Celeron G5920 @ 3.50GHz,$39.91,2275,3,"2,482",cpus,2
4,midlow_range,AMD Phenom II X4 955,$59.01*,2276,3934,"2,479",cpus,4
6,midlow_range,AMD Opteron 8439 SE,"$3,647.35*",2277,1,"2,479",cpus,6
8,midlow_range,MT6769V/CT,NA,2278,225,"2,474",cpus,8
8,midlow_range,"Qualcomm Technologies, Inc SDM712",NA,2279,99,"2,474",cpus,8
2,midlow_range,Intel Core i5-3210M @ 2.50GHz,$52.02*,2280,7956,"2,473",cpus,4
2,midlow_range,Intel Celeron G4920 @ 3.20GHz,$43.17,2281,13,"2,471",cpus,2
2,midlow_range,Intel Core i5-661 @ 3.33GHz,$41.00,2282,180,"2,459",cpus,4
4,midlow_range,AMD Athlon X4 750 Quad Core,$94.75*,2283,9,"2,459",cpus,4
2,midlow_range,Intel Xeon D-1602 @ 2.50GHz,$106.00*,2284,2,"2,459",cpus,4
4,midlow_range,Intel Xeon X5450 @ 3.00GHz,$49.96*,2285,476,"2,458",cpus,4
8,midlow_range,HiSilicon Kirin 950,NA,2286,3,"2,457",cpus,8
2,midlow_range,AMD 3020e,NA,2287,161,"2,452",cpus,2
2,midlow_range,Intel Xeon E3-1220L V2 @ 2.30GHz,$177.66*,2288,19,"2,452",cpus,4
8,midlow_range,Samsung A04S EUR OPEN REV03C board based on EXYNOS,NA,2289,1,"2,452",cpus,8
2,midlow_range,Intel Core i7-4610Y @ 1.70GHz,NA,2290,11,"2,446",cpus,4
4,midlow_range,AMD Athlon II X4 650,$166.60*,2291,65,"2,445",cpus,4
8,midlow_range,MediaTek MT6769T,NA,2292,120,"2,444",cpus,8
4,midlow_range,Intel Core2 Quad Q9650 @ 3.00GHz,$54.44,2293,1695,"2,443",cpus,4
4,midlow_range,Intel Pentium J4205 @ 1.50GHz,NA,2294,82,"2,442",cpus,4
4,midlow_range,AMD A12-9700P,NA,2295,222,"2,442",cpus,4
4,midlow_range,Intel Celeron N4100 @ 1.10GHz,$107.00*,2296,397,"2,442",cpus,4
4,midlow_range,AMD Athlon II X4 555,NA,2297,24,"2,439",cpus,4
2,midlow_range,Intel Core i7-2620M @ 2.70GHz,$116.27,2298,1972,"2,435",cpus,4
2,midlow_range,Intel Celeron G4900 @ 3.10GHz,$32.63,2299,75,"2,435",cpus,2
8,midlow_range,UIS7862A,NA,2300,5,"2,433",cpus,8
8,midlow_range,MediaTek MT6769Z,NA,2301,134,"2,430",cpus,8
2,midlow_range,Intel Pentium G3470 @ 3.60GHz,$314.15*,2302,18,"2,428",cpus,2
2,midlow_range,Intel Core i5-4350U @ 1.40GHz,NA,2303,4,"2,425",cpus,4
2,midlow_range,Intel Core i3-3250 @ 3.50GHz,$70.00,2304,205,"2,424",cpus,4
8,midlow_range,Samsung Exynos,NA,2305,1,"2,423",cpus,8
4,mid_range,Intel Core i5-4690K @ 3.50GHz,$63.47,1399,6971,"5,677",cpus,4
4,mid_range,Intel N100,$128.00*,1400,142,"5,672",cpus,4
8,mid_range,MT6883Z/CZA,NA,1401,7,"5,665",cpus,8
4,mid_range,Intel Core i7-3720QM @ 2.60GHz,$99.95,1402,1694,"5,664",cpus,8
4,mid_range,Intel Core i7-4700HQ @ 2.40GHz,$383.00*,1403,4048,"5,663",cpus,8
4,mid_range,Intel Core i7-3920XM @ 2.90GHz,"$1,096.00*",1404,109,"5,651",cpus,8
4,mid_range,Intel Core i5-6600T @ 2.70GHz,$113.18*,1405,171,"5,651",cpus,4
8,mid_range,"Qualcomm Technologies, Inc KONA",NA,1406,1388,"5,644",cpus,8
4,mid_range,Intel Core i5-6500 @ 3.20GHz,$84.11,1407,7285,"5,642",cpus,4
4,mid_range,Intel Core i7-4750HQ @ 2.00GHz,NA,1408,382,"5,640",cpus,8
6,mid_range,AMD Opteron 6238,$34.82,1409,2,"5,625",cpus,12
4,mid_range,Intel Core i7-4722HQ @ 2.40GHz,NA,1410,16,"5,620",cpus,8
4,mid_range,Intel Xeon E3-1280 @ 3.50GHz,$358.00,1411,77,"5,615",cpus,8
8,mid_range,AMD Opteron 6366 HE,$770.73*,1412,2,"5,613",cpus,16
4,mid_range,Intel Core i5-4690 @ 3.50GHz,$60.83,1413,3216,"5,603",cpus,4
4,mid_range,Intel Core i5-7440HQ @ 2.80GHz,NA,1414,134,"5,599",cpus,4
8,mid_range,AMD Opteron 6376,"$1,657.00",1415,4,"5,572",cpus,16
4,mid_range,Intel N200,$193.00*,1416,37,"5,568",cpus,4
4,mid_range,Intel Core i3-9100T @ 3.10GHz,$122.00*,1417,65,"5,566",cpus,4
4,mid_range,Intel Core i7-3770T @ 2.50GHz,$156.59*,1418,70,"5,566",cpus,8
4,mid_range,AMD Ryzen 5 3500C,NA,1419,12,"5,564",cpus,8
8,mid_range,Snapdragon 7325,NA,1420,270,"5,556",cpus,8
4,mid_range,Intel Xeon E3-1226 v3 @ 3.30GHz,$269.86,1421,177,"5,552",cpus,4
4,mid_range,Intel Core i5-4670K @ 3.40GHz,$93.00,1422,5909,"5,547",cpus,4
4,mid_range,Intel Core i5-5675C @ 3.10GHz,$158.63*,1423,116,"5,546",cpus,4
8,mid_range,"Qualcomm Technologies, Inc SDM778G",NA,1424,78,"5,542",cpus,8
6,mid_range,Intel Xeon E5-2430 @ 2.20GHz,$39.00,1425,16,"5,541",cpus,12
6,mid_range,Intel Xeon E5-2430L @ 2.00GHz,$211.31*,1426,6,"5,539",cpus,12
4,mid_range,Intel Core i7-3615QE @ 2.30GHz,NA,1427,15,"5,531",cpus,8
4,mid_range,Intel Core i7-4702HQ @ 2.20GHz,NA,1428,414,"5,528",cpus,8
4,mid_range,Intel Core i5-4670 @ 3.40GHz,$60.00,1429,2768,"5,521",cpus,4
4,mid_range,Intel Core i7-4710HQ @ 2.50GHz,$378.00*,1430,5707,"5,517",cpus,8
4,mid_range,Intel Core i5-7400 @ 3.00GHz,$84.99,1431,3951,"5,510",cpus,4
4,mid_range,Intel Xeon E5-2643 @ 3.30GHz,"$1,905.15",1432,114,"5,506",cpus,8
4,mid_range,Intel Core i7-4860EQ @ 1.80GHz,NA,1433,18,"5,500",cpus,8
4,mid_range,Intel Core i5-5675R @ 3.10GHz,NA,1434,76,"5,489",cpus,4
4,mid_range,Intel Core i7-2600K @ 3.40GHz,$58.97,1435,7451,"5,487",cpus,8
4,mid_range,Intel Core i7-4785T @ 2.20GHz,NA,1436,223,"5,483",cpus,8
4,mid_range,Intel Xeon E3-1240L v3 @ 2.00GHz,$895.50*,1437,21,"5,481",cpus,8
4,mid_range,Intel Xeon E3-1268L v3 @ 2.30GHz,NA,1438,3,"5,475",cpus,8
16,mid_range,ARM Cortex-A72 16 Core 2200 MHz,NA,1439,1,"5,470",cpus,16
4,mid_range,Intel Core i5-4690S @ 3.20GHz,$59.99,1440,209,"5,458",cpus,4
4,mid_range,Intel Xeon E3-1275 @ 3.40GHz,$160.00,1441,114,"5,457",cpus,8
4,mid_range,AMD Ryzen 3 2300U,NA,1442,96,"5,456",cpus,4
8,mid_range,"lisa based Qualcomm Technologies, Inc. SM7325",NA,1443,86,"5,456",cpus,8
4,mid_range,Intel N95,NA,1444,82,"5,446",cpus,4
4,mid_range,Intel Core i5-6402P @ 2.80GHz,$105.00*,1445,335,"5,445",cpus,4
8,mid_range,Intel Xeon E5-2609 v4 @ 1.70GHz,$39.00,1446,20,"5,443",cpus,8
4,mid_range,Intel Core i5-760S @ 2.53GHz,NA,1447,1,"5,440",cpus,4
4,mid_range,Intel Xeon E5-1410 v2 @ 2.80GHz,$19.20*,1448,6,"5,436",cpus,8
4,mid_range,AMD FX-8320 Eight-Core,$48.42,1449,7446,"5,427",cpus,8
4,mid_range,Intel Core i5-6440EQ @ 2.70GHz,NA,1450,8,"5,419",cpus,4
4,mid_range,AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,NA,1451,2,"5,417",cpus,8
8,mid_range,vendor Kirin985,NA,1452,3,"5,417",cpus,8
6,mid_range,Apple A13 Bionic,NA,1453,2221,"5,409",cpus,6
8,mid_range,Microsoft ARM SQ1 @ 3.0 GHz,NA,1454,42,"5,398",cpus,8
8,mid_range,"Venus based on Qualcomm Technologies, Inc SM8350",NA,1455,137,"5,398",cpus,8
4,mid_range,Intel Pentium Silver N6005 @ 2.00GHz,NA,1456,583,"5,395",cpus,4
4,midlow_range,AMD PRO A12-8830B,NA,2306,29,"2,420",cpus,4
4,midlow_range,AMD PRO A10-8730B,NA,2307,76,"2,419",cpus,4
8,midlow_range,"Qualcomm Technologies, Inc BENGAL",NA,2308,726,"2,419",cpus,8
2,midlow_range,Intel Core i5-2390T @ 2.70GHz,$99.90*,2309,120,"2,418",cpus,4
4,midlow_range,AMD Athlon II X4 553,NA,2310,2,"2,418",cpus,4
4,midlow_range,Intel Atom C3558 @ 2.20GHz,$86.00*,2311,14,"2,417",cpus,4
4,midlow_range,Intel Xeon X3370 @ 3.00GHz,$40.00*,2312,56,"2,417",cpus,4
8,midlow_range,Hisilicon Kirin710,NA,2313,310,"2,417",cpus,8
2,midlow_range,Intel Celeron G3950 @ 3.00GHz,$143.00*,2314,9,"2,412",cpus,2
4,midlow_range,AMD Athlon II X4 651 Quad-Core,$149.95*,2315,104,"2,412",cpus,4
8,midlow_range,MT8395AV/ZA,NA,2316,1,"2,410",cpus,8
8,midlow_range,"ARM Phytium,D2000/8 8 Core 2000 MHz",NA,2317,1,"2,409",cpus,8
8,midlow_range,"Qualcomm Technologies, Inc TRINKET",NA,2318,554,"2,404",cpus,8
8,midlow_range,Virtual @ 2.55GHz,NA,2319,5,"2,401",cpus,8
2,midlow_range,Intel Core i7-4650U @ 1.70GHz,NA,2320,710,"2,400",cpus,4
2,midlow_range,Intel Core i7-3667U @ 2.00GHz,NA,2321,346,"2,398",cpus,4
2,midlow_range,Intel Core i5-2560M @ 2.70GHz,NA,2322,3,"2,397",cpus,4
2,midlow_range,Intel Core i5-660 @ 3.33GHz,$22.99,2323,362,"2,394",cpus,4
2,midlow_range,Intel Pentium G4500T @ 3.00GHz,NA,2324,10,"2,391",cpus,2
2,midlow_range,Intel Celeron N4505 @ 2.00GHz,NA,2325,6,"2,390",cpus,2
8,midlow_range,Snapdragon 662,NA,2326,29,"2,387",cpus,8
8,midlow_range,MediaTek MT6771V/W,NA,2327,135,"2,386",cpus,8
4,midlow_range,AMD PRO A8-9600B,NA,2328,60,"2,385",cpus,4
6,midlow_range,AMD Opteron 4170 HE,$329.95,2329,1,"2,382",cpus,6
4,midlow_range,AMD Phenom II X4 977,NA,2330,1,"2,377",cpus,4
4,midlow_range,AMD Phenom II X4 840,$30.00,2331,708,"2,372",cpus,4
4,midlow_range,Intel Xeon X3360 @ 2.83GHz,$39.99*,2332,145,"2,369",cpus,4
4,midlow_range,AMD Phenom II X4 B95,$62.02*,2333,154,"2,369",cpus,4
8,midlow_range,"Qualcomm Technologies, Inc SDM660",NA,2334,455,"2,368",cpus,8
4,midlow_range,AMD Phenom II X4 B50,NA,2335,436,"2,367",cpus,4
8,midlow_range,MT6771V/WL,NA,2336,21,"2,366",cpus,8
4,midlow_range,Intel Xeon E5606 @ 2.13GHz,$29.00,2337,41,"2,365",cpus,4
2,midlow_range,Intel Core m7-6Y75 @ 1.20GHz,NA,2338,312,"2,365",cpus,4
4,midlow_range,Intel Xeon E5440 @ 2.83GHz,$37.99*,2339,510,"2,363",cpus,4
4,midlow_range,Intel Core2 Extreme X9650 @ 3.00GHz,$859.99*,2340,347,"2,363",cpus,4
4,midlow_range,Intel Atom T5700 @ 1.70GHz,NA,2341,13,"2,363",cpus,4
4,midlow_range,Intel Xeon E5-2603 @ 1.80GHz,$29.00,2342,34,"2,362",cpus,4
4,midlow_range,AMD Phenom II X4 945,$23.99,2343,1602,"2,359",cpus,4
3,midlow_range,Apple A8X,NA,2344,328,"2,359",cpus,3
2,midlow_range,Intel Core i3-6102E @ 1.90GHz,$225.00*,2345,3,"2,349",cpus,4
8,midlow_range,MediaTek MT6769V/CB,NA,2346,40,"2,349",cpus,8
4,midlow_range,Intel Core2 Extreme X9750 @ 3.16GHz,NA,2347,9,"2,348",cpus,4
4,midlow_range,AMD A8-3850 APU,$68.02,2348,493,"2,348",cpus,4
8,midlow_range,Unisoc ums9230,NA,2349,44,"2,347",cpus,8
4,midlow_range,AMD Opteron 4130,$229.95*,2350,1,"2,347",cpus,4
4,midlow_range,Intel Xeon E5-2403 @ 1.80GHz,$268.50*,2351,14,"2,346",cpus,4
2,midlow_range,Intel Celeron G3920 @ 2.90GHz,"$1,083.82",2352,28,"2,346",cpus,2
8,midlow_range,"Qualcomm Technologies, Inc SDM665",NA,2353,136,"2,346",cpus,8
2,midlow_range,Intel Core m5-6Y57 @ 1.10GHz,NA,2354,256,"2,345",cpus,4
2,midlow_range,Intel Core i5-2540M @ 2.60GHz,$79.97*,2355,1735,"2,345",cpus,4
4,midlow_range,AMD Phenom II X4 B35,NA,2356,38,"2,341",cpus,4
2,midlow_range,Intel Pentium 6405U @ 2.40GHz,$161.00*,2357,48,"2,339",cpus,4
8,midlow_range,T700-Unisoc,NA,2358,19,"2,337",cpus,8
2,midlow_range,Intel Core i3-3245 @ 3.40GHz,$80.00,2359,65,"2,337",cpus,4
4,midlow_range,Intel Xeon X5365 @ 3.00GHz,$62.99*,2360,12,"2,331",cpus,4
2,midlow_range,Intel Pentium G4400T @ 2.90GHz,$148.02,2361,72,"2,330",cpus,2
2,midlow_range,Intel Core i5-4260U @ 1.40GHz,NA,2362,309,"2,327",cpus,4
4,midlow_range,Intel Core2 Quad Q9550 @ 2.83GHz,$323.00,2363,3946,"2,323",cpus,4
4,mid_range,Intel Xeon E3-1240 @ 3.30GHz,$132.00,1457,217,"5,388",cpus,8
4,mid_range,Intel Xeon E3-1270 @ 3.40GHz,$178.00,1458,285,"5,388",cpus,8
6,mid_range,Intel Xeon E5-2418L v2 @ 2.00GHz,$607.00*,1459,1,"5,380",cpus,12
8,mid_range,vendor Kirin980,NA,1460,196,"5,375",cpus,8
8,mid_range,Qualcomm SM8150,NA,1461,18,"5,369",cpus,8
8,mid_range,Samsung Exynos 2100,NA,1462,937,"5,362",cpus,8
4,mid_range,Intel Core i5-4590 @ 3.30GHz,$58.00,1463,6202,"5,362",cpus,4
8,mid_range,"Haydn based on Qualcomm Technologies, Inc SM8350",NA,1464,52,"5,359",cpus,8
4,mid_range,Intel Core i7-4700MQ @ 2.40GHz,$188.02,1465,7239,"5,344",cpus,8
4,mid_range,Intel Xeon E3-1245 @ 3.30GHz,$245.00,1466,264,"5,342",cpus,8
4,mid_range,Intel Core i7-2600 @ 3.40GHz,$79.99,1467,9828,"5,330",cpus,8
4,mid_range,Intel Core i3-8100T @ 3.10GHz,$219.05*,1468,258,"5,320",cpus,4
4,mid_range,AMD FX-8370E Eight-Core,$25.14*,1469,276,"5,318",cpus,8
4,mid_range,Intel Core i7-4712HQ @ 2.30GHz,NA,1470,445,"5,315",cpus,8
8,mid_range,Mediatek MT6877V/ZA,NA,1471,3,"5,311",cpus,8
4,mid_range,Intel Xeon E3-1225 v3 @ 3.20GHz,$134.37,1472,516,"5,306",cpus,4
4,mid_range,AMD Opteron 6328,$715.11,1473,6,"5,306",cpus,8
6,mid_range,Intel Xeon E5-2630L @ 2.00GHz,$51.82*,1474,18,"5,305",cpus,12
4,mid_range,Intel Xeon X5687 @ 3.60GHz,$189.95*,1475,129,"5,303",cpus,8
4,mid_range,Intel Xeon E3-1505L v5 @ 2.00GHz,NA,1476,3,"5,301",cpus,8
4,mid_range,AMD FX-8300 Eight-Core,$59.99,1477,1845,"5,300",cpus,8
8,mid_range,"Vili based on Qualcomm Technologies, Inc SM8350",NA,1478,64,"5,299",cpus,8
8,mid_range,AMD Opteron 6274,$759.11,1479,3,"5,286",cpus,16
4,mid_range,Intel Core i7-4712MQ @ 2.30GHz,NA,1480,481,"5,285",cpus,8
4,mid_range,Intel Core i5-7500T @ 2.70GHz,$159.33,1481,464,"5,282",cpus,4
6,mid_range,Intel Xeon E5-2620 @ 2.00GHz,$77.00,1482,320,"5,281",cpus,12
4,mid_range,Intel Xeon E3-1230L v3 @ 1.80GHz,$250.00,1483,25,"5,268",cpus,8
